196,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0134,GUI_NO.M0134.xlsx
197,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0135,GUI_NO.M0135.xlsx
198,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0136,GUI_NO.M0136.xlsx
199,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0137,GUI_NO.M0137.xlsx
200,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0138,GUI_NO.M0138.xlsx
201,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0139,GUI_NO.M0139.xlsx
202,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0140,GUI_NO.M0140.xlsx
203,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0141,GUI_NO.M0141.xlsx
204,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0142,GUI_NO.M0142.xlsx
205,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0143,GUI_NO.M0143.xlsx
206,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0144,GUI_NO.M0144.xlsx
207,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0145,GUI_NO.M0145.xlsx
208,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0146,GUI_NO.M0146.xlsx
209,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0147,GUI_NO.M0147.xlsx
210,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0148,GUI_NO.M0148.xlsx
211,Academic_Building,Plumbing_Drainage_Switch_Board_Elect,Meter_M0149,GUI_NO.M0149.xlsx
212,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_D0614,GUI_NO.D0614.xlsx
213,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_D0874,GUI_NO.D0874.xlsx
214,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0180,GUI_NO.M0180.xlsx
215,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0181,GUI_NO.M0181.xlsx
216,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0182,GUI_NO.M0182.xlsx
217,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0183,GUI_NO.M0183.xlsx
218,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0184,GUI_NO.M0184.xlsx
219,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0185,GUI_NO.M0185.xlsx
220,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0186,GUI_NO.M0186.xlsx
221,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0187,GUI_NO.M0187.xlsx
222,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0188,GUI_NO.M0188.xlsx
223,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0189,GUI_NO.M0189.xlsx
224,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0190,GUI_NO.M0190.xlsx
225,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0191,GUI_NO.M0191.xlsx
226,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0192,GUI_NO.M0192.xlsx
227,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0193,GUI_NO.M0193.xlsx
228,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0194,GUI_NO.M0194.xlsx
229,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0195,GUI_NO.M0195.xlsx
230,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0196,GUI_NO.M0196.xlsx
231,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0197,GUI_NO.M0197.xlsx
232,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0198,GUI_NO.M0198.xlsx
233,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0199,GUI_NO.M0199.xlsx
234,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0200,GUI_NO.M0200.xlsx
235,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0201,GUI_NO.M0201.xlsx
236,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0202,GUI_NO.M0202.xlsx
237,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0203,GUI_NO.M0203.xlsx
238,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0204,GUI_NO.M0204.xlsx
239,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0205,GUI_NO.M0205.xlsx
240,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0206,GUI_NO.M0206.xlsx
241,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0207,GUI_NO.M0207.xlsx
242,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0208,GUI_NO.M0208.xlsx
243,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0209,GUI_NO.M0209.xlsx
244,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0210,GUI_NO.M0210.xlsx
245,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0211,GUI_NO.M0211.xlsx
246,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0212,GUI_NO.M0212.xlsx
247,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0518,GUI_NO.M0518.xlsx
248,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0519,GUI_NO.M0519.xlsx
249,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0520,GUI_NO.M0520.xlsx
250,Academic_Building,Zone_A1_A2_Lift_3_4_Elect,Meter_M0521,GUI_NO.M0521.xlsx
251,Academic_Building,Zone_A1_Lift_4_Elect,Meter_D0873,GUI_NO.D0873.xlsx
252,Academic_Building,Zone_A2_Lift_3_Elect,Meter_D0411,GUI_NO.D0411.xlsx
253,Academic_Building,Zone_A2_Lift_3_Elect,Meter_D0620,GUI_NO.D0620.xlsx
254,Academic_Building,Zone_A2_Lift_3_Elect,Meter_D0621,GUI_NO.D0621.xlsx
255,Academic_Building,Zone_A3_A4_Lift_1_2_Elect,Meter_D0613,GUI_NO.D0613.xlsx
256,Academic_Building,Zone_A3_A4_Lift_1_2_Elect,Meter_D0619,GUI_NO.D0619.xlsx
257,Academic_Building,Zone_A3_A4_Lift_1_2_Elect,Meter_D0875,GUI_NO.D0875.xlsx
258,Academic_Building,Zone_A3_A4_Lift_1_2_Elect,Meter_M0213,GUI_NO.M0213.xlsx
259,Academic_Building,Zone_A3_A4_Lift_1_2_Elect,Meter_M0214,GUI_NO.M0214.xlsx
260,Academic_Building,Zone_A3_A4_Lift_1_2_Elect,Meter_M0215,GUI_NO.M0215.xlsx
261,Academic_Building,Zone_A3_A4_Lift_1_2_Elect,Meter_M0216,GUI_NO.M0216.xlsx
262,Academic_Building,Zone_A3_A4_Lift_1_2_Elect,Meter_M0217,GUI_NO.M0217.xlsx
263,Academic_Building,Zone_A3_A4_Lift_1_2_Elect,Meter_M0218,GUI_NO.M0218.xlsx
264,Academic_Building,Zone_A3_A4_Lift_1_2_Elect,Meter_M0219,GUI_NO.M0219.xlsx
